impl,Npoints,threads,time_mean_s,time_std_s,pi_mean,err_abs_mean,speedup_abs,speedup_internal,efficiency
codigo,100000000,6,0.08703779983636363,0.0024062074960837193,3.141592488,1.8943263636363636e-06,14.918668619813465,3.133882822532268,0.522313803755378
codigo,100000000,8,0.07188014718181818,0.007768727921992579,3.141592368,1.936275090909091e-06,18.06462763455236,3.794737163353737,0.4743421454192171
codigo,1000000000,1,2.654582556909091,0.06992815227740193,3.141592604290909,4.394769090909091e-07,4.870665895677077,1.0,1.0
codigo,1000000000,2,1.3471320569818181,0.05408771895730214,3.1415926133818184,4.2674963636363636e-07,9.5978598832875,1.9705436769551383,0.9852718384775692
codigo,1000000000,4,0.7138322546727273,0.05004981065738972,3.141592540072727,5.053510909090909e-07,18.112917485249007,3.718776420555758,0.9296941051389395
codigo,1000000000,6,0.7547346644363636,0.038220794853542385,3.141592651418182,4.502983636363636e-07,17.13129837073561,3.517239477653428,0.5862065796089047
codigo,1000000000,8,0.6438353851272727,0.04615665089282746,3.1415925312,4.757081818181818e-07,20.082128174176784,4.123076516498601,0.5153845645623252
codigo,10000000000,1,26.581727027527272,0.9485816552855056,3.1415926520145456,6.930890909090908e-08,4.864432089562229,1.0,1.0
codigo,10000000000,2,13.411653710854546,0.502759009641089,3.141592669061818,8.193581818181818e-08,9.641242514637547,1.9819872776773009,0.9909936388386504
codigo,10000000000,4,7.094809394272727,0.45904000372859516,3.1415926825090907,7.832272727272727e-08,18.22529665886,3.7466442789830725,0.9366610697457681
codigo,10000000000,6,6.839267816072727,0.3136447889705791,3.1415926675345456,8.266236363636363e-08,18.906264446146128,3.886633444161738,0.6477722406936229
codigo,10000000000,8,6.367180616072727,0.38532969360781877,3.1415926723563636,7.820490909090909e-08,20.30804743033071,4.174803359657616,0.521850419957202
