impl,remote,Npoints,threads,time_s,pi_est,err_abs
seq_prof,hal06,1000,1,1.4252e-05,3.124,0.01759265359
seq_prof,hal06,1000,1,2.4102e-05,3.124,0.01759265359
seq_prof,hal06,1000,1,2.1579e-05,3.124,0.01759265359
seq_prof,hal06,1000,1,2.168e-05,3.124,0.01759265359
seq_prof,hal06,1000,1,2.1781e-05,3.124,0.01759265359
seq_prof,hal06,1000,1,2.4033e-05,3.156,0.01440734641
seq_prof,hal06,1000,1,2.4216e-05,3.156,0.01440734641
seq_prof,hal06,1000,1,2.1567e-05,3.156,0.01440734641
seq_prof,hal06,1000,1,2.1416e-05,3.156,0.01440734641
seq_prof,hal06,1000,1,2.3935e-05,3.156,0.01440734641
seq_prof,hal06,1000,1,2.1696e-05,3.12,0.02159265359
seq_prof,hal06,1000,1,2.1846e-05,3.12,0.02159265359
seq_prof,hal06,1000,1,2.1886e-05,3.12,0.02159265359
seq_prof,hal06,1000,1,2.1878e-05,3.12,0.02159265359
seq_prof,hal06,1000,1,2.1864e-05,3.12,0.02159265359
seq_prof,hal06,1000,1,2.4313e-05,3.196,0.05440734641
seq_prof,hal06,10000,1,0.000196945,3.1528,0.01120734641
seq_prof,hal06,10000,1,0.000197336,3.1528,0.01120734641
seq_prof,hal06,10000,1,0.00021712,3.1528,0.01120734641
seq_prof,hal06,10000,1,0.000197042,3.1528,0.01120734641
seq_prof,hal06,10000,1,0.000198239,3.1552,0.01360734641
seq_prof,hal06,10000,1,0.000198342,3.1552,0.01360734641
seq_prof,hal06,10000,1,0.000197678,3.1552,0.01360734641
seq_prof,hal06,10000,1,0.000197534,3.1552,0.01360734641
seq_prof,hal06,10000,1,0.000197816,3.1552,0.01360734641
seq_prof,hal06,10000,1,0.000199115,3.1328,0.00879265359
seq_prof,hal06,10000,1,0.0001993,3.1328,0.00879265359
seq_prof,hal06,10000,1,0.000201967,3.1328,0.00879265359
seq_prof,hal06,10000,1,0.000201151,3.1328,0.00879265359
seq_prof,hal06,10000,1,0.000198076,3.1328,0.00879265359
seq_prof,hal06,10000,1,0.00013482,3.1328,0.00879265359
seq_prof,hal06,10000,1,0.000196807,3.1588,0.01720734641
seq_prof,hal06,10000,1,0.000197096,3.1588,0.01720734641
seq_prof,hal06,10000,1,0.000199263,3.1588,0.01720734641
seq_prof,hal06,10000,1,0.000197347,3.1588,0.01720734641
seq_prof,hal06,10000,1,0.000128,3.1588,0.01720734641
seq_prof,hal06,10000,1,0.000214588,3.1448,0.00320734641
seq_prof,hal06,10000,1,0.00020002,3.1448,0.00320734641
seq_prof,hal06,10000,1,0.000199986,3.1448,0.00320734641
seq_prof,hal06,10000,1,0.000212743,3.1448,0.00320734641
seq_prof,hal06,10000,1,0.000197694,3.1448,0.00320734641
seq_prof,hal06,100000,1,0.001972171,3.13472,0.00687265359
seq_prof,hal06,100000,1,0.00197899,3.13472,0.00687265359
seq_prof,hal06,100000,1,0.00208313,3.13472,0.00687265359
seq_prof,hal06,100000,1,0.001975129,3.13472,0.00687265359
seq_prof,hal06,100000,1,0.001309715,3.13472,0.00687265359
seq_prof,hal06,100000,1,0.001998984,3.139,0.00259265359
seq_prof,hal06,100000,1,0.0019722,3.139,0.00259265359
seq_prof,hal06,100000,1,0.002008193,3.139,0.00259265359
seq_prof,hal06,100000,1,0.001959374,3.139,0.00259265359
seq_prof,hal06,100000,1,0.002033404,3.139,0.00259265359
seq_prof,hal06,100000,1,0.0019674,3.1366,0.00499265359
seq_prof,hal06,100000,1,0.001961451,3.1366,0.00499265359
seq_prof,hal06,100000,1,0.001972694,3.1366,0.00499265359
seq_prof,hal06,100000,1,0.001964229,3.1366,0.00499265359
seq_prof,hal06,100000,1,0.001960812,3.1366,0.00499265359
seq_prof,hal06,100000,1,0.001953435,3.1458,0.00420734641
seq_prof,hal06,100000,1,0.001957578,3.1458,0.00420734641
seq_prof,hal06,100000,1,0.001972838,3.1458,0.00420734641
seq_prof,hal06,100000,1,0.001979776,3.1458,0.00420734641
seq_prof,hal06,100000,1,0.001961325,3.1458,0.00420734641
seq_prof,hal06,100000,1,0.00198482,3.15188,0.01028734641
seq_prof,hal06,100000,1,0.001966993,3.15188,0.01028734641
seq_prof,hal06,100000,1,0.001965508,3.15188,0.01028734641
seq_prof,hal06,100000,1,0.001999104,3.15188,0.01028734641
seq_prof,hal06,100000,1,0.001974342,3.15188,0.01028734641
seq_prof,hal06,1000000,1,0.018210871,3.140416,0.00117665359
seq_prof,hal06,1000000,1,0.018167265,3.140416,0.00117665359
seq_prof,hal06,1000000,1,0.018280485,3.140416,0.00117665359
seq_prof,hal06,1000000,1,0.018439393,3.140416,0.00117665359
seq_prof,hal06,1000000,1,0.01842809,3.140416,0.00117665359
seq_prof,hal06,1000000,1,0.01813783,3.142276,0.00068334641
seq_prof,hal06,1000000,1,0.018015573,3.142276,0.00068334641
seq_prof,hal06,1000000,1,0.018337888,3.142276,0.00068334641
seq_prof,hal06,1000000,1,0.018515828,3.142276,0.00068334641
seq_prof,hal06,1000000,1,0.015666558,3.142276,0.00068334641
seq_prof,hal06,1000000,1,0.018216679,3.141616,2.334641e-05
seq_prof,hal06,1000000,1,0.01850276,3.141616,2.334641e-05
seq_prof,hal06,1000000,1,0.018268781,3.141616,2.334641e-05
seq_prof,hal06,1000000,1,0.018210097,3.141616,2.334641e-05
seq_prof,hal06,1000000,1,0.017966461,3.141616,2.334641e-05
seq_prof,hal06,1000000,1,0.018011713,3.140776,0.00081665359
seq_prof,hal06,1000000,1,0.018383348,3.140776,0.00081665359
seq_prof,hal06,1000000,1,0.018474258,3.140776,0.00081665359
seq_prof,hal06,1000000,1,0.018539357,3.140776,0.00081665359
seq_prof,hal06,1000000,1,0.014440424,3.140776,0.00081665359
seq_prof,hal06,1000000,1,0.01868227,3.141868,0.00027534641
seq_prof,hal06,1000000,1,0.018576687,3.141868,0.00027534641
seq_prof,hal06,1000000,1,0.018425953,3.141868,0.00027534641
seq_prof,hal06,1000000,1,0.018551757,3.141868,0.00027534641
seq_prof,hal06,1000000,1,0.018483327,3.14308,0.00148734641
seq_prof,hal06,10000000,1,0.137297457,3.1422136,0.00062094641
seq_prof,hal06,10000000,1,0.13587809,3.1422136,0.00062094641
seq_prof,hal06,10000000,1,0.13592879,3.1422136,0.00062094641
seq_prof,hal06,10000000,1,0.13740865,3.1418972,0.00030454641
seq_prof,hal06,10000000,1,0.137566942,3.1418972,0.00030454641
seq_prof,hal06,10000000,1,0.137229662,3.1418972,0.00030454641
seq_prof,hal06,10000000,1,0.137567989,3.1414148,0.00017785359
seq_prof,hal06,10000000,1,0.137376647,3.1414148,0.00017785359
seq_prof,hal06,10000000,1,0.136288159,3.1414148,0.00017785359
seq_prof,hal06,10000000,1,0.137692693,3.1416196,2.694641e-05
seq_prof,hal06,10000000,1,0.136548302,3.1416196,2.694641e-05
seq_prof,hal06,10000000,1,0.136633598,3.1416196,2.694641e-05
seq_prof,hal06,10000000,1,0.138453569,3.1420712,0.00047854641
seq_prof,hal06,10000000,1,0.136537924,3.1420712,0.00047854641
seq_prof,hal06,10000000,1,0.136045897,3.1420712,0.00047854641
seq_prof,hal06,10000000,1,0.13788448,3.1424464,0.00085374641
seq_prof,hal06,10000000,1,0.135450724,3.1424464,0.00085374641
seq_prof,hal06,10000000,1,0.136327439,3.1424464,0.00085374641
seq_prof,hal06,10000000,1,0.136436935,3.1406028,0.00098985359
seq_prof,hal06,10000000,1,0.135734151,3.1406028,0.00098985359
seq_prof,hal06,10000000,1,0.136566199,3.1406028,0.00098985359
seq_prof,hal06,10000000,1,0.136406919,3.1408884,0.00070425359
seq_prof,hal06,10000000,1,0.136919115,3.1408884,0.00070425359
seq_prof,hal06,10000000,1,0.135909315,3.1408884,0.00070425359
seq_prof,hal06,10000000,1,0.137394891,3.1421832,0.00059054641
seq_prof,hal06,100000000,1,1.292503113,3.14146708,0.00012557359
seq_prof,hal06,100000000,1,1.287933528,3.141636,4.334641e-05
seq_prof,hal06,100000000,1,1.285101383,3.14149352,9.913359e-05
seq_prof,hal06,100000000,1,1.275004172,3.14135148,0.00024117359
seq_prof,hal06,100000000,1,1.289583023,3.1416152,2.254641e-05
seq_prof,hal06,100000000,1,1.283830601,3.1418354,0.00024274641
seq_prof,hal06,100000000,1,1.284754745,3.1417628,0.00017014641
seq_prof,hal06,100000000,1,1.2854072,3.14145028,0.00014237359
seq_prof,hal06,100000000,1,1.289218364,3.14138088,0.00021177359
seq_prof,hal06,100000000,1,1.279175569,3.1416394,4.674641e-05
seq_prof,hal06,100000000,1,1.284473755,3.14153008,6.257359e-05
seq_prof,hal06,100000000,1,1.283321136,3.14131896,0.00027369359
seq_prof,hal06,100000000,1,1.286582076,3.14169744,0.00010478641
seq_prof,hal06,100000000,1,1.283696778,3.14165456,6.190641e-05
seq_prof,hal06,100000000,1,1.285198524,3.14170736,0.00011470641
seq_prof,hal06,100000000,1,1.285867355,3.1415734,1.925359e-05
seq_prof,hal06,100000000,1,1.284181529,3.14166916,7.650641e-05
seq_prof,hal06,100000000,1,1.287390412,3.14161648,2.382641e-05
seq_prof,hal06,100000000,1,1.287704733,3.14149892,9.373359e-05
seq_prof,hal06,100000000,1,1.29044622,3.14135804,0.00023461359
seq_prof,hal06,100000000,1,1.286521204,3.1419154,0.00032274641
seq_prof,hal06,100000000,1,1.283263662,3.14167984,8.718641e-05
seq_prof,hal06,100000000,1,1.289339055,3.1417318,0.00013914641
seq_prof,hal06,100000000,1,1.282980419,3.1414946,9.805359e-05
seq_prof,hal06,100000000,1,1.287372018,3.14170784,0.00011518641
seq_prof,hal06,1000000000,1,12.812264378,3.141465732,0.00012692159
seq_prof,hal06,1000000000,1,12.805120773,3.141575344,1.730959e-05
seq_prof,hal06,1000000000,1,12.770804541,3.141619372,2.671841e-05
seq_prof,hal06,1000000000,1,12.83877816,3.1414333,0.00015935359
seq_prof,hal06,1000000000,1,12.930497122,3.141596712,4.05841e-06
seq_prof,hal06,1000000000,1,12.805942595,3.141509784,8.286959e-05
seq_prof,hal06,1000000000,1,12.852404455,3.141532076,6.057759e-05
seq_prof,hal06,1000000000,1,12.795727983,3.141525884,6.676959e-05
seq_prof,hal06,1000000000,1,12.771800453,3.141630664,3.801041e-05
seq_prof,hal06,1000000000,1,12.78059478,3.141562488,3.016559e-05
seq_prof,hal06,1000000000,1,12.776460478,3.141540512,5.214159e-05
seq_prof,hal06,1000000000,1,12.799762191,3.141539052,5.360159e-05
seq_prof,hal06,1000000000,1,12.793890723,3.14153916,5.349359e-05
seq_prof,hal06,1000000000,1,12.80303624,3.141570304,2.234959e-05
seq_prof,hal06,1000000000,1,12.801150346,3.141671136,7.848241e-05
seq_prof,hal06,1000000000,1,12.801593099,3.14158762,5.03359e-06
seq_prof,hal06,1000000000,1,12.792718371,3.141562712,2.994159e-05
seq_prof,hal06,1000000000,1,12.791586962,3.141617724,2.507041e-05
seq_prof,hal06,1000000000,1,12.796453489,3.141555588,3.706559e-05
seq_prof,hal06,1000000000,1,12.777880502,3.141554584,3.806959e-05
seq_prof,hal06,1000000000,1,12.775218075,3.141628032,3.537841e-05
seq_prof,hal06,1000000000,1,12.78076262,3.14165574,6.308641e-05
seq_prof,hal06,1000000000,1,12.796751788,3.141620756,2.810241e-05
seq_prof,hal06,1000000000,1,12.782347867,3.141534664,5.798959e-05
seq_prof,hal06,1000000000,1,12.784613151,3.141682852,9.019841e-05
seq_prof,hal06,10000000000,1,128.065867441,3.1416121384,1.948481e-05
seq_prof,hal06,10000000000,1,127.918497041,3.1415751084,1.754519e-05
seq_prof,hal06,10000000000,1,127.641766688,3.1416133252,2.067161e-05
seq_prof,hal06,10000000000,1,127.934619395,3.1416037576,1.110401e-05
seq_prof,hal06,10000000000,1,127.884784084,3.1415563992,3.625439e-05
seq_prof,hal06,10000000000,1,128.451443854,3.1416252212,3.256761e-05
seq_prof,hal06,10000000000,1,127.902412034,3.1415948908,2.23721e-06
seq_prof,hal06,10000000000,1,127.913983963,3.1415860824,6.57119e-06
seq_prof,hal06,10000000000,1,127.878587006,3.1416022104,9.55681e-06
seq_prof,hal06,10000000000,1,128.146474996,3.1415756008,1.705279e-05
seq_prof,hal06,10000000000,1,127.671135761,3.1415857552,6.89839e-06
seq_prof,hal06,10000000000,1,127.411923194,3.1415947,2.04641e-06
seq_prof,hal06,10000000000,1,127.630001598,3.1415860884,6.56519e-06
seq_prof,hal06,10000000000,1,127.861206294,3.1416190408,2.638721e-05
seq_prof,hal06,10000000000,1,127.654811815,3.141599516,6.86241e-06
seq_prof,hal06,10000000000,1,127.885127932,3.1415991448,6.49121e-06
seq_prof,hal06,10000000000,1,128.168348726,3.1415978324,5.17881e-06
seq_prof,hal06,10000000000,1,127.974562345,3.1415633484,2.930519e-05
seq_prof,hal06,10000000000,1,127.689506382,3.1416041764,1.152281e-05
seq_prof,hal06,10000000000,1,128.130720038,3.141606586,1.393241e-05
seq_prof,hal06,10000000000,1,128.735017013,3.1416061104,1.345681e-05
seq_prof,hal06,10000000000,1,128.335279165,3.1415824864,1.016719e-05
seq_prof,hal06,10000000000,1,127.886980728,3.1415775356,1.511799e-05
seq_prof,hal06,10000000000,1,127.71293978,3.1415838284,8.82519e-06
seq_prof,hal06,10000000000,1,128.074242495,3.1415954876,2.83401e-06
par_prof,hal06,1000,1,2.5286e-05,3.196,0.05440734641
par_prof,hal06,1000,1,1.7829e-05,3.04,0.10159265359
par_prof,hal06,1000,1,2.6583e-05,3.04,0.10159265359
par_prof,hal06,1000,1,2.6474e-05,3.04,0.10159265359
par_prof,hal06,1000,1,2.6399e-05,3.04,0.10159265359
par_prof,hal06,1000,2,8.3616e-05,3.068,0.07359265359
par_prof,hal06,1000,2,8.3421e-05,3.172,0.03040734641
par_prof,hal06,1000,2,9.063e-05,3.172,0.03040734641
par_prof,hal06,1000,2,8.0244e-05,3.172,0.03040734641
par_prof,hal06,1000,2,9.1127e-05,3.172,0.03040734641
par_prof,hal06,1000,4,0.000111169,3.144,0.00240734641
par_prof,hal06,1000,4,0.000145699,3.144,0.00240734641
par_prof,hal06,1000,4,0.00011709,3.156,0.01440734641
par_prof,hal06,1000,4,0.000135092,3.156,0.01440734641
par_prof,hal06,1000,4,0.000125104,3.156,0.01440734641
par_prof,hal06,1000,6,0.00018963,3.144,0.00240734641
par_prof,hal06,1000,6,0.000167249,3.144,0.00240734641
par_prof,hal06,1000,6,0.000162679,3.128,0.01359265359
par_prof,hal06,1000,6,0.000170454,3.128,0.01359265359
par_prof,hal06,1000,6,0.000173847,3.128,0.01359265359
par_prof,hal06,1000,8,0.000220393,3.1,0.04159265359
par_prof,hal06,1000,8,0.000180341,3.1,0.04159265359
par_prof,hal06,1000,8,0.000221897,3.084,0.05759265359
par_prof,hal06,1000,8,0.000219942,3.084,0.05759265359
par_prof,hal06,1000,8,0.000203686,3.084,0.05759265359
par_prof,hal06,10000,1,0.000202476,3.1348,0.00679265359
par_prof,hal06,10000,1,0.000204978,3.1348,0.00679265359
par_prof,hal06,10000,1,0.000204109,3.1468,0.00520734641
par_prof,hal06,10000,1,0.000202097,3.1468,0.00520734641
par_prof,hal06,10000,1,0.000205063,3.1468,0.00520734641
par_prof,hal06,10000,2,0.000179179,3.1516,0.01000734641
par_prof,hal06,10000,2,0.000180116,3.1516,0.01000734641
par_prof,hal06,10000,2,0.00018637,3.136,0.00559265359
par_prof,hal06,10000,2,0.000172934,3.136,0.00559265359
par_prof,hal06,10000,2,0.000177709,3.136,0.00559265359
par_prof,hal06,10000,4,0.000175268,3.1276,0.01399265359
par_prof,hal06,10000,4,0.000131276,3.1368,0.00479265359
par_prof,hal06,10000,4,0.000201499,3.1368,0.00479265359
par_prof,hal06,10000,4,0.000165921,3.1368,0.00479265359
par_prof,hal06,10000,4,0.000168575,3.1368,0.00479265359
par_prof,hal06,10000,6,0.00023606,3.1156,0.02599265359
par_prof,hal06,10000,6,0.000244791,3.1156,0.02599265359
par_prof,hal06,10000,6,0.00022583,3.0988,0.04279265359
par_prof,hal06,10000,6,0.000224265,3.0988,0.04279265359
par_prof,hal06,10000,6,0.000224398,3.0988,0.04279265359
par_prof,hal06,10000,8,0.000252934,3.1024,0.03919265359
par_prof,hal06,10000,8,0.000259143,3.1024,0.03919265359
par_prof,hal06,10000,8,0.000253596,3.118,0.02359265359
par_prof,hal06,10000,8,0.000259622,3.118,0.02359265359
par_prof,hal06,10000,8,0.000238108,3.118,0.02359265359
par_prof,hal06,100000,1,0.001967047,3.14536,0.00376734641
par_prof,hal06,100000,1,0.001964958,3.14536,0.00376734641
par_prof,hal06,100000,1,0.001981436,3.13884,0.00275265359
par_prof,hal06,100000,1,0.001968072,3.13884,0.00275265359
par_prof,hal06,100000,1,0.002039404,3.13884,0.00275265359
par_prof,hal06,100000,2,0.001067847,3.13712,0.00447265359
par_prof,hal06,100000,2,0.001073447,3.13712,0.00447265359
par_prof,hal06,100000,2,0.000992944,3.13732,0.00427265359
par_prof,hal06,100000,2,0.001090122,3.13732,0.00427265359
par_prof,hal06,100000,2,0.001078262,3.13732,0.00427265359
par_prof,hal06,100000,4,0.000678076,3.13656,0.00503265359
par_prof,hal06,100000,4,0.000606961,3.13656,0.00503265359
par_prof,hal06,100000,4,0.000618333,3.13868,0.00291265359
par_prof,hal06,100000,4,0.000614847,3.13868,0.00291265359
par_prof,hal06,100000,4,0.000713653,3.13868,0.00291265359
par_prof,hal06,100000,6,0.000731257,3.13664,0.00495265359
par_prof,hal06,100000,6,0.000735297,3.13664,0.00495265359
par_prof,hal06,100000,6,0.000528225,3.1424,0.00080734641
par_prof,hal06,100000,6,0.000694334,3.1424,0.00080734641
par_prof,hal06,100000,6,0.000739072,3.1424,0.00080734641
par_prof,hal06,100000,8,0.000650207,3.1474,0.00580734641
par_prof,hal06,100000,8,0.000659778,3.1474,0.00580734641
par_prof,hal06,100000,8,0.000659794,3.14444,0.00284734641
par_prof,hal06,100000,8,0.000623264,3.14444,0.00284734641
par_prof,hal06,100000,8,0.000629514,3.14444,0.00284734641
par_prof,hal06,1000000,1,0.018444479,3.138852,0.00274065359
par_prof,hal06,1000000,1,0.018567468,3.138852,0.00274065359
par_prof,hal06,1000000,1,0.018561301,3.141716,0.00012334641
par_prof,hal06,1000000,1,0.018162864,3.141716,0.00012334641
par_prof,hal06,1000000,1,0.018550493,3.141716,0.00012334641
par_prof,hal06,1000000,2,0.009779666,3.141624,3.134641e-05
par_prof,hal06,1000000,2,0.009859072,3.141624,3.134641e-05
par_prof,hal06,1000000,2,0.009621507,3.143252,0.00165934641
par_prof,hal06,1000000,2,0.009651433,3.143252,0.00165934641
par_prof,hal06,1000000,2,0.009651348,3.143252,0.00165934641
par_prof,hal06,1000000,4,0.004957497,3.143776,0.00218334641
par_prof,hal06,1000000,4,0.004533614,3.143776,0.00218334641
par_prof,hal06,1000000,4,0.005104579,3.143792,0.00219934641
par_prof,hal06,1000000,4,0.005002487,3.143792,0.00219934641
par_prof,hal06,1000000,4,0.005067431,3.143792,0.00219934641
par_prof,hal06,1000000,6,0.005914677,3.143792,0.00219934641
par_prof,hal06,1000000,6,0.005932573,3.143792,0.00219934641
par_prof,hal06,1000000,6,0.005358575,3.142104,0.00051134641
par_prof,hal06,1000000,6,0.005854377,3.142104,0.00051134641
par_prof,hal06,1000000,6,0.005898921,3.142104,0.00051134641
par_prof,hal06,1000000,8,0.004501402,3.14272,0.00112734641
par_prof,hal06,1000000,8,0.004898754,3.14272,0.00112734641
par_prof,hal06,1000000,8,0.004513686,3.142556,0.00096334641
par_prof,hal06,1000000,8,0.004875821,3.142556,0.00096334641
par_prof,hal06,1000000,8,0.004782329,3.142556,0.00096334641
par_prof,hal06,10000000,1,0.136830416,3.141562,3.065359e-05
par_prof,hal06,10000000,1,0.134818506,3.1413124,0.00028025359
par_prof,hal06,10000000,1,0.137360818,3.1413124,0.00028025359
par_prof,hal06,10000000,1,0.13667176,3.1413124,0.00028025359
par_prof,hal06,10000000,1,0.137263769,3.1413124,0.00028025359
par_prof,hal06,10000000,2,0.073191943,3.1425552,0.00096254641
par_prof,hal06,10000000,2,0.073226376,3.1425552,0.00096254641
par_prof,hal06,10000000,2,0.071844949,3.1425552,0.00096254641
par_prof,hal06,10000000,2,0.073023774,3.1419076,0.00031494641
par_prof,hal06,10000000,2,0.0734152,3.1419076,0.00031494641
par_prof,hal06,10000000,4,0.040762795,3.1416888,9.614641e-05
par_prof,hal06,10000000,4,0.03973361,3.1416888,9.614641e-05
par_prof,hal06,10000000,4,0.039864309,3.141552,4.065359e-05
par_prof,hal06,10000000,4,0.035518953,3.141552,4.065359e-05
par_prof,hal06,10000000,4,0.063327573,3.141552,4.065359e-05
par_prof,hal06,10000000,6,0.046159816,3.1418064,0.00021374641
par_prof,hal06,10000000,6,0.045858726,3.1417444,0.00015174641
par_prof,hal06,10000000,6,0.04638405,3.1417444,0.00015174641
par_prof,hal06,10000000,6,0.045740186,3.1417444,0.00015174641
par_prof,hal06,10000000,6,0.045470297,3.1417444,0.00015174641
par_prof,hal06,10000000,8,0.03690177,3.142,0.00040734641
par_prof,hal06,10000000,8,0.035884412,3.142,0.00040734641
par_prof,hal06,10000000,8,0.037331722,3.142,0.00040734641
par_prof,hal06,10000000,8,0.036815544,3.142,0.00040734641
par_prof,hal06,10000000,8,0.036707223,3.142,0.00040734641
par_prof,hal06,100000000,1,1.288343687,3.14163096,3.830641e-05
par_prof,hal06,100000000,1,1.290113939,3.1418804,0.00028774641
par_prof,hal06,100000000,1,1.290656492,3.14162196,2.930641e-05
par_prof,hal06,100000000,1,1.286336765,3.14159252,1.3359e-07
par_prof,hal06,100000000,1,1.287780276,3.14160608,1.342641e-05
par_prof,hal06,100000000,2,0.653566794,3.14163192,3.926641e-05
par_prof,hal06,100000000,2,0.650754586,3.14180424,0.00021158641
par_prof,hal06,100000000,2,0.650125077,3.14186192,0.00026926641
par_prof,hal06,100000000,2,0.646840418,3.14156716,2.549359e-05
par_prof,hal06,100000000,2,0.650915368,3.14156716,2.549359e-05
par_prof,hal06,100000000,4,0.342564735,3.1416774,8.474641e-05
par_prof,hal06,100000000,4,0.343411681,3.14178736,0.00019470641
par_prof,hal06,100000000,4,0.339562164,3.14178736,0.00019470641
par_prof,hal06,100000000,4,0.340903513,3.1416404,4.774641e-05
par_prof,hal06,100000000,4,0.336637644,3.1416404,4.774641e-05
par_prof,hal06,100000000,6,0.359112603,3.14151224,8.041359e-05
par_prof,hal06,100000000,6,0.354509434,3.14151224,8.041359e-05
par_prof,hal06,100000000,6,0.39362337,3.14152332,6.933359e-05
par_prof,hal06,100000000,6,0.394540403,3.1416666,7.394641e-05
par_prof,hal06,100000000,6,0.392976273,3.1416666,7.394641e-05
par_prof,hal06,100000000,8,0.304352017,3.14175528,0.00016262641
par_prof,hal06,100000000,8,0.303303878,3.14175528,0.00016262641
par_prof,hal06,100000000,8,0.304386065,3.14172232,0.00012966641
par_prof,hal06,100000000,8,0.304778035,3.14172232,0.00012966641
par_prof,hal06,100000000,8,0.30516602,3.14169148,9.882641e-05
par_prof,hal06,1000000000,1,12.815276946,3.141552664,3.998959e-05
par_prof,hal06,1000000000,1,12.813956262,3.141602144,9.49041e-06
par_prof,hal06,1000000000,1,12.814779011,3.141517052,7.560159e-05
par_prof,hal06,1000000000,1,12.786540132,3.141639128,4.647441e-05
par_prof,hal06,1000000000,1,12.813361294,3.141639312,4.665841e-05
par_prof,hal06,1000000000,2,6.462282101,3.14153712,5.553359e-05
par_prof,hal06,1000000000,2,6.458992309,3.141596632,3.97841e-06
par_prof,hal06,1000000000,2,6.467079375,3.141591212,1.44159e-06
par_prof,hal06,1000000000,2,6.449244746,3.141695228,0.00010257441
par_prof,hal06,1000000000,2,6.466212187,3.14159352,8.6641e-07
par_prof,hal06,1000000000,4,3.383396392,3.141549868,4.278559e-05
par_prof,hal06,1000000000,4,3.386339495,3.141540108,5.254559e-05
par_prof,hal06,1000000000,4,3.369875165,3.141609884,1.723041e-05
par_prof,hal06,1000000000,4,3.362298701,3.141689216,9.656241e-05
par_prof,hal06,1000000000,4,3.36676159,3.141617168,2.451441e-05
par_prof,hal06,1000000000,6,3.277682766,3.141578828,1.382559e-05
par_prof,hal06,1000000000,6,3.273123574,3.141588284,4.36959e-06
par_prof,hal06,1000000000,6,3.245553988,3.141618752,2.609841e-05
par_prof,hal06,1000000000,6,3.254703314,3.141628176,3.552241e-05
par_prof,hal06,1000000000,6,3.278832556,3.141617112,2.445841e-05
par_prof,hal06,1000000000,8,2.978942874,3.14159148,1.17359e-06
par_prof,hal06,1000000000,8,2.98904499,3.141624048,3.139441e-05
par_prof,hal06,1000000000,8,2.980174778,3.141563676,2.897759e-05
par_prof,hal06,1000000000,8,2.973248384,3.141593792,1.13841e-06
par_prof,hal06,1000000000,8,2.976302293,3.141556016,3.663759e-05
par_prof,hal06,10000000000,1,128.211178797,3.1415886872,3.96639e-06
par_prof,hal06,10000000000,1,128.076135299,3.141598868,6.21441e-06
par_prof,hal06,10000000000,1,128.083117988,3.1415627008,2.995279e-05
par_prof,hal06,10000000000,1,128.094372806,3.141595278,2.62441e-06
par_prof,hal06,10000000000,1,127.827930302,3.1415795868,1.306679e-05
par_prof,hal06,10000000000,2,64.324767911,3.1415856476,7.00599e-06
par_prof,hal06,10000000000,2,64.412053736,3.1416042996,1.164601e-05
par_prof,hal06,10000000000,2,64.567980682,3.1415809928,1.166079e-05
par_prof,hal06,10000000000,2,64.577458641,3.141589022,3.63159e-06
par_prof,hal06,10000000000,2,64.356820967,3.141611248,1.859441e-05
par_prof,hal06,10000000000,4,33.677649515,3.1416051752,1.252161e-05
par_prof,hal06,10000000000,4,33.62223699,3.1416295688,3.691521e-05
par_prof,hal06,10000000000,4,33.654552998,3.1416001964,7.54281e-06
par_prof,hal06,10000000000,4,33.62188979,3.141579726,1.292759e-05
par_prof,hal06,10000000000,4,33.717824164,3.1416020004,9.34681e-06
par_prof,hal06,10000000000,6,32.459902258,3.1415702664,2.238719e-05
par_prof,hal06,10000000000,6,32.411856926,3.1415984888,5.83521e-06
par_prof,hal06,10000000000,6,32.327194261,3.1415745136,1.813999e-05
par_prof,hal06,10000000000,6,32.347585777,3.1415877424,4.91119e-06
par_prof,hal06,10000000000,6,32.545616747,3.1415900036,2.64999e-06
par_prof,hal06,10000000000,8,30.060076638,3.141588856,3.79759e-06
par_prof,hal06,10000000000,8,30.127333694,3.1415836388,9.01479e-06
par_prof,hal06,10000000000,8,30.092779267,3.1416135724,2.091881e-05
par_prof,hal06,10000000000,8,30.127980158,3.14159321,5.5641e-07
par_prof,hal06,10000000000,8,30.061995211,3.1415882276,4.42599e-06
codigo,hal06,1000,1,9.296e-06,3.132,0.00959265359
codigo,hal06,1000,1,9.948e-06,3.156,0.01440734641
codigo,hal06,1000,1,9.797e-06,3.16,0.01840734641
codigo,hal06,1000,1,6.845e-06,3.12,0.02159265359
codigo,hal06,1000,1,9.505e-06,3.152,0.01040734641
codigo,hal06,1000,2,7.0676e-05,3.148,0.00640734641
codigo,hal06,1000,2,8.1119e-05,3.124,0.01759265359
codigo,hal06,1000,2,7.1468e-05,3.132,0.00959265359
codigo,hal06,1000,2,7.9619e-05,3.164,0.02240734641
codigo,hal06,1000,2,8.2108e-05,3.144,0.00240734641
codigo,hal06,1000,4,0.000122502,3.128,0.01359265359
codigo,hal06,1000,4,0.000114413,3.168,0.02640734641
codigo,hal06,1000,4,0.000122805,3.156,0.01440734641
codigo,hal06,1000,4,0.000117845,3.096,0.04559265359
codigo,hal06,1000,4,0.000113963,3.144,0.00240734641
codigo,hal06,1000,6,0.000166451,3.156,0.01440734641
codigo,hal06,1000,6,0.000162629,3.144,0.00240734641
codigo,hal06,1000,6,0.000147642,3.128,0.01359265359
